Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street,lat,lng
"400 BLOCK  BLUE HILL AVE, 02121",509,0.217974513749164,2121,400,BLUE HILL AVE,42.3109894,-71.0811655
"400 BLOCK  BLUE HILL, 02124",2,100.0,2124,400,BLUE HILL,42.2826027,-71.067605
"400 BLOCK  BORDER ST, 02128",106,4.493628437290409,2128,400,BORDER ST,42.38027599999999,-71.04096299999999
"400 BLOCK  BOWDOIN ST, 02122",26,26.86116700201208,2122,400,BOWDOIN ST,42.309976,-71.06381499999999
"400 BLOCK  BOYLSTON ST, 02116",296,0.7545271629778694,2116,400,BOYLSTON ST,42.3511868,-71.07213159999999
"400 BLOCK  BREMEN ST, 02128",18,35.798122065727696,2128,400,BREMEN ST,42.3786247,-71.027858
"400 BLOCK  BROADWAY, 02149",2,100.0,2149,400,BROADWAY,42.4041313,-71.0557196
"400 BLOCK  BROOKLINE AVE, 02215",57,11.200536552649233,2215,400,BROOKLINE AVE,42.3383662,-71.1072751
"400 BLOCK  BUNKER HILL ST, 02129",5,70.03688799463448,2129,400,BUNKER HILL ST,42.3823366,-71.0696984
"400 BLOCK  CAMBRIDGE ST, 02134",191,1.592890677397718,2134,400,CAMBRIDGE ST,42.3551554,-71.1336754
"400 BLOCK  CANTERBURY ST, 02131",14,42.25352112676056,2131,400,CANTERBURY ST,42.2921284,-71.0992876
"400 BLOCK  CENTRE ST, 02122",3,84.40643863179075,2122,400,CENTRE ST,42.2952194,-71.0567547
"400 BLOCK  CENTRE ST, 02130",192,1.559356136820922,2130,400,CENTRE ST,42.32128220000001,-71.1100276
"400 BLOCK  CHELSEA ST, 02128",48,14.235412474849095,2128,400,CHELSEA ST,42.37974450000001,-71.0276313
"400 BLOCK  COLUMBIA RD, 02125",162,2.146210596914821,2125,400,COLUMBIA RD,42.31176990000001,-71.0699156
"400 BLOCK  COLUMBIA ROAD, 02125",6,64.738430583501,2125,400,COLUMBIA ROAD,42.31176990000001,-71.0699156
"400 BLOCK  COLUMBUS AVE, 02116",86,6.254191817572097,2116,400,COLUMBUS AVE,42.3445437,-71.07640789999999
"400 BLOCK  COLUMBUS AVE, 02118",35,20.35546613011402,2118,400,COLUMBUS AVE,42.3445437,-71.07640789999999
"400 BLOCK  COLUMBUS, 02116",2,100.0,2116,400,COLUMBUS,39.9611755,-82.99879419999999
"400 BLOCK  COMMERCIAL ST, 02109",16,38.43058350100603,2109,400,COMMERCIAL ST,42.3666683,-71.0520452
"400 BLOCK  COMMERCIAL ST, 02113",10,50.93896713615024,2113,400,COMMERCIAL ST,42.3666683,-71.0520452
"400 BLOCK  COMMONWEALTH AVE, 02215",138,2.7498323272971192,2215,400,COMMONWEALTH AVE,42.348484,-71.091095
"400 BLOCK  COMO RD, 02136",2,100.0,2136,400,COMO RD,42.2407015,-71.1391802
"400 BLOCK  CONGRESS ST, 02210",5,70.03688799463448,2210,400,CONGRESS ST,42.3495141,-71.0465816
"400 BLOCK  CUMMINS HIGHWAY, 02131",2,100.0,2131,400,CUMMINS HIGHWAY,42.2761378,-71.1123222
"400 BLOCK  CUMMINS HWY, 02131",3,84.40643863179075,2131,400,CUMMINS HWY,42.2761378,-71.1123222
"400 BLOCK  CUMMINS HWY, 02136",7,60.39570757880617,2136,400,CUMMINS HWY,42.2761378,-71.1123222
"400 BLOCK  D ST, 02210",50,13.69885982562039,2210,400,D ST,42.3517272,-71.0408624
"400 BLOCK  DIMOCK ST, 02119",3,84.40643863179075,2119,400,DIMOCK ST,42.3194955,-71.0974628
"400 BLOCK  DORCHESTER AVE, 02127",16,38.43058350100603,2127,400,DORCHESTER AVE,42.3348828,-71.05632589999999
"400 BLOCK  DORCHESTER ST, 02127",11,48.52448021462106,2127,400,DORCHESTER ST,42.3296541,-71.0565645
"400 BLOCK  DUDLEY ST, 02119",88,5.98591549295775,2119,400,DUDLEY ST,42.3256172,-71.07470839999999
"400 BLOCK  DUDLEY, 02119",2,100.0,2119,400,DUDLEY,42.32182359999999,-71.08840359999999
"400 BLOCK  DUNSTABLE ST, 02129",4,75.85513078470825,2129,400,DUNSTABLE ST,42.3771979,-71.067907
"400 BLOCK  E 3RD ST, 02127",3,84.40643863179075,2127,400,E 3RD ST,42.3364808,-71.04405299999999
"400 BLOCK  E BROADWAY, 02127",15,39.87256874580818,2127,400,E BROADWAY,42.3364553,-71.0349193
"400 BLOCK  E EIGHTH ST, 02127",21,32.14285714285714,2127,400,E EIGHTH ST,42.331465,-71.0449842
"400 BLOCK  E FIFTH ST, 02127",10,50.93896713615024,2127,400,E FIFTH ST,42.3339779,-71.0435443
"400 BLOCK  E FIRST ST, 02127",7,60.39570757880617,2127,400,E FIRST ST,42.338486,-71.0426408
"400 BLOCK  E FIRST ST, 02210",4,75.85513078470825,2210,400,E FIRST ST,33.7457261,-117.8353192
"400 BLOCK  E FOURTH ST, 02127",10,50.93896713615024,2127,400,E FOURTH ST,42.3349464,-71.04676789999999
"400 BLOCK  E SEVENTH ST, 02127",15,39.87256874580818,2127,400,E SEVENTH ST,42.3321372,-71.0441452
"400 BLOCK  E SIXTH ST, 02127",23,30.14755197853789,2127,400,E SIXTH ST,42.3329694,-71.0441522
"400 BLOCK  E ST, 02210",10,50.93896713615024,2210,400,E ST,42.34082100000001,-71.04635999999999
"400 BLOCK  E THIRD ST, 02127",38,18.661971830985912,2127,400,E THIRD ST,42.3364808,-71.04405299999999
"400 BLOCK  ELLINGTON, 02126",2,100.0,2126,400,ELLINGTON,42.2771417,-71.0913748
"400 BLOCK  FANEUIL ST, 02135",5,70.03688799463448,2135,400,FANEUIL ST,42.3511611,-71.1677005
"400 BLOCK  FENWAY, 02115",15,39.87256874580818,2115,400,FENWAY,42.3403774,-71.1034222
"400 BLOCK  FRANKFORT ST, 02128",4,75.85513078470825,2128,400,FRANKFORT ST,42.3797977,-71.02385480000001
"400 BLOCK  FREEPORT ST, 02122",2,100.0,2122,400,FREEPORT ST,42.2982009,-71.0479952
"400 BLOCK  FRONTAGE RD, 02118",19,34.607645875251514,2118,400,FRONTAGE RD,42.3399286,-71.0613391
"400 BLOCK  GALLIVAN BLVD, 02124",20,33.433936955063714,2124,400,GALLIVAN BLVD,42.2815308,-71.0611581
"400 BLOCK  GENEVA AVE, 02122",95,5.298457411133473,2122,400,GENEVA AVE,42.3010077,-71.06738949999999
"400 BLOCK  GENEVA AVE, 02124",40,17.739771965124074,2124,400,GENEVA AVE,42.3010077,-71.06738949999999
"400 BLOCK  GEORGETOWNE DR, 02136",40,17.739771965124074,2136,400,GEORGETOWNE DR,42.2589461,-71.1445828
"400 BLOCK  GEORGETOWNE DRIVE, 02136",3,84.40643863179075,2136,400,GEORGETOWNE DRIVE,42.2589461,-71.1445828
"400 BLOCK  HANOVER ST, 02109",11,48.52448021462106,2109,400,HANOVER ST,42.3661058,-71.05294549999999
"400 BLOCK  HANOVER ST, 02113",33,21.5962441314554,2113,400,HANOVER ST,42.3661058,-71.05294549999999
"400 BLOCK  HARRISON AVE, 02118",256,0.9557344064386352,2118,400,HARRISON AVE,42.3432257,-71.0643837
"400 BLOCK  HARVARD ST, 02124",38,18.661971830985912,2124,400,HARVARD ST,42.290485,-71.0915751
"400 BLOCK  HORADAN WAY, 02120",7,60.39570757880617,2120,400,HORADAN WAY,42.3342773,-71.0980979
"400 BLOCK  HUNTINGTON AVE, 02115",84,6.455399061032862,2115,400,HUNTINGTON AVE,42.339486,-71.0897726
"400 BLOCK  HUNTINGTON AVE, 02136",32,22.31723675385648,2136,400,HUNTINGTON AVE,42.2645415,-71.1154766
"400 BLOCK  HYDE PARK AVE, 02131",34,20.875251509054326,2131,400,HYDE PARK AVE,42.2869152,-71.1182824
"400 BLOCK  JAMAICAWAY, 02130",12,46.12676056338029,2130,400,JAMAICAWAY,42.3189077,-71.11623999999999
"400 BLOCK  K ST, 02127",3,84.40643863179075,2127,400,K ST,42.3300642,-71.0366994
"400 BLOCK  LAGRANGE ST, 02132",14,42.25352112676056,2132,400,LAGRANGE ST,42.280537,-71.15842119999999
"400 BLOCK  LONGWOOD AVE, 02215",15,39.87256874580818,2215,400,LONGWOOD AVE,42.34008300000001,-71.109301
"400 BLOCK  MAIN ST, 02129",14,42.25352112676056,2129,400,MAIN ST,42.3802942,-71.07021200000001
"400 BLOCK  MARKET ST, 02135",17,37.156270959087855,2135,400,MARKET ST,42.3497112,-71.1529568
"400 BLOCK  MARLBOROUGH ST, 02115",38,18.661971830985912,2115,400,MARLBOROUGH ST,42.3501471,-71.0882475
"400 BLOCK  MASSACHUSETTS AVE, 02118",117,3.7223340040241415,2118,400,MASSACHUSETTS AVE,42.3415357,-71.0826934
"400 BLOCK  MEDFORD ST, 02129",10,50.93896713615024,2129,400,MEDFORD ST,42.38219309999999,-71.06530289999999
"400 BLOCK  MELNEA CASS BLVD, 02119",74,7.81354795439303,2119,400,MELNEA CASS BLVD,42.3321286,-71.0800005
"400 BLOCK  MELNEA CASS BLVD, 02120",8,56.87458081824279,2120,400,MELNEA CASS BLVD,42.3321286,-71.0800005
"400 BLOCK  MERIDIAN ST, 02128",106,4.493628437290409,2128,400,MERIDIAN ST,42.37995859999999,-71.0394882
"400 BLOCK  METROPOLITAN AVE, 02131",3,84.40643863179075,2131,400,METROPOLITAN AVE,42.27215100000001,-71.12275009999999
"400 BLOCK  METROPOLITAN AVE, 02136",10,50.93896713615024,2136,400,METROPOLITAN AVE,42.27215100000001,-71.12275009999999
"400 BLOCK  MOUNT VERNON ST, 02125",62,10.060362173038229,2125,400,MOUNT VERNON ST,42.319261,-71.04198099999999
"400 BLOCK  NEPONSET AVE, 02122",14,42.25352112676056,2122,400,NEPONSET AVE,42.286499,-71.043678
"400 BLOCK  NEWBURY ST, 02215",11,48.52448021462106,2215,400,NEWBURY ST,42.3479301,-71.08831909999999
"400 BLOCK  NORFOLK ST, 02124",18,35.798122065727696,2124,400,NORFOLK ST,42.2820785,-71.08608579999999
"400 BLOCK  NORFOLK ST, 02126",118,3.688799463447345,2126,400,NORFOLK ST,42.2820785,-71.08608579999999
"400 BLOCK  OLD COLONY AVE, 02127",115,3.9235412474849074,2127,400,OLD COLONY AVE,42.3266117,-71.0522806
"400 BLOCK  OLD COLONY, 02127",3,84.40643863179075,2127,400,OLD COLONY,42.3266117,-71.0522806
"400 BLOCK  PARK DR, 02215",79,7.05902079141516,2215,400,PARK DR,42.3437096,-71.1031418
"400 BLOCK  PARK DRIVE, 02215",4,75.85513078470825,2215,400,PARK DRIVE,42.3437096,-71.1031418
"400 BLOCK  PARK ST, 02124",3,84.40643863179075,2124,400,PARK ST,42.295476,-71.0717137
"400 BLOCK  PARKER ST, 02115",10,50.93896713615024,2115,400,PARKER ST,42.3388455,-71.0924696
"400 BLOCK  POND ST, 02130",19,34.607645875251514,2130,400,POND ST,42.309329,-71.12957
"400 BLOCK  POPLAR ST, 02131",37,19.19852448021462,2131,400,POPLAR ST,42.2757367,-71.125959
"400 BLOCK  QUINCY ST, 02122",4,75.85513078470825,2122,400,QUINCY ST,42.3100561,-71.0674323
"400 BLOCK  QUINCY ST, 02125",40,17.739771965124074,2125,400,QUINCY ST,42.3100561,-71.0674323
"400 BLOCK  RIVER ST, 02126",243,1.056338028169013,2126,400,RIVER ST,42.2700784,-71.0898191
"400 BLOCK  RUTHERFORD AVE, 02129",14,42.25352112676056,2129,400,RUTHERFORD AVE,42.3781498,-71.0722929
"400 BLOCK  S HUNTINGTON AVE, 02130",7,60.39570757880617,2130,400,S HUNTINGTON AVE,42.3213906,-71.1117117
"400 BLOCK  SAINT ALPHONSUS ST, 02120",2,100.0,2120,400,SAINT ALPHONSUS ST,42.3329607,-71.1013232
"400 BLOCK  SARATOGA ST, 02128",45,15.325285043594905,2128,400,SARATOGA ST,42.3791771,-71.0300673
"400 BLOCK  SAVIN HILL AVE, 02125",9,53.923541247484906,2125,400,SAVIN HILL AVE,42.3122456,-71.0517583
"400 BLOCK  SEAVER ST, 02121",31,22.98792756539235,2121,400,SEAVER ST,42.3036788,-71.08133099999999
"400 BLOCK  SHAWMUT AVE, 02118",49,14.000670690811534,2118,400,SHAWMUT AVE,42.3405435,-71.0730214
"400 BLOCK  SOLDIERS FIELD RD, 02134",14,42.25352112676056,2134,400,SOLDIERS FIELD RD,42.360259,-71.11832009999999
"400 BLOCK  SOUTH ST, 02130",2,100.0,2130,400,SOUTH ST,42.3097365,-71.1151431
"400 BLOCK  SOUTHAMPTON ST, 02127",9,53.923541247484906,2127,400,SOUTHAMPTON ST,42.3329786,-71.0609005
"400 BLOCK  STUART ST, 02116",46,15.006706908115364,2116,400,STUART ST,42.3489503,-71.0738397
"400 BLOCK  SUMMER ST, 02210",159,2.196512407780016,2210,400,SUMMER ST,42.3489045,-71.0461157
"400 BLOCK  SUMNER ST, 02128",16,38.43058350100603,2128,400,SUMNER ST,42.3663055,-71.0338175
"400 BLOCK  TALBOT AVE, 02124",51,13.363514419852452,2124,400,TALBOT AVE,42.2902444,-71.0697216
"400 BLOCK  TREMONT ST, 02116",96,5.181086519114686,2116,400,TREMONT ST,42.3471281,-71.068255
"400 BLOCK  TRUMAN PKWY, 02136",8,56.87458081824279,2136,400,TRUMAN PKWY,42.2568692,-71.1142819
"400 BLOCK  W BROADWAY, 02127",212,1.2743125419181769,2127,400,W BROADWAY,42.3374059,-71.0481324
"400 BLOCK  W FIRST ST, 02127",7,60.39570757880617,2127,400,W FIRST ST,42.33773619999999,-71.0437582
"400 BLOCK  W FOURTH ST, 02127",7,60.39570757880617,2127,400,W FOURTH ST,42.3360754,-71.0485228
"400 BLOCK  W SECOND ST, 02127",7,60.39570757880617,2127,400,W SECOND ST,42.337732,-71.04523510000001
"400 BLOCK  WALNUT AVE, 02119",125,3.3031522468142227,2119,400,WALNUT AVE,42.3132642,-71.0951947
"400 BLOCK  WALNUT AVE, 02130",53,12.45808182427901,2130,400,WALNUT AVE,42.3132642,-71.0951947
"400 BLOCK  WALNUT, 02119",2,100.0,2119,400,WALNUT,42.32182359999999,-71.08840359999999
"400 BLOCK  WARREN ST, 02119",43,16.297786720321927,2119,400,WARREN ST,42.3172302,-71.08214699999999
"400 BLOCK  WARREN ST, 02121",53,12.45808182427901,2121,400,WARREN ST,42.3172302,-71.08214699999999
"400 BLOCK  WASHINGTON ST, 02108",80,6.924882629107976,2108,400,WASHINGTON ST,42.356034,-71.0594718
"400 BLOCK  WASHINGTON ST, 02110",794,0.0503018108651942,2110,400,WASHINGTON ST,42.356034,-71.0594718
"400 BLOCK  WASHINGTON ST, 02111",125,3.3031522468142227,2111,400,WASHINGTON ST,42.356034,-71.0594718
"400 BLOCK  WASHINGTON ST, 02124",288,0.8215962441314506,2124,400,WASHINGTON ST,42.2977245,-71.0724087
"400 BLOCK  WASHINGTON ST, 02135",173,1.9617706237424537,2135,400,WASHINGTON ST,42.3491242,-71.1552871
"400 BLOCK  WEST BROADWAY, 02127",4,75.85513078470825,2127,400,WEST BROADWAY,42.3374059,-71.0481324
"400 BLOCK  WEST ST, 02136",3,84.40643863179075,2136,400,WEST ST,42.2681453,-71.1312606
"400 BLOCK  WESTERN AVE, 02135",50,13.69885982562039,2135,400,WESTERN AVE,42.3625173,-71.1388583
"400 BLOCK  WILLIAM F MCCLELLAN HIGHWAY, 02128",4,75.85513078470825,2128,400,WILLIAM F MCCLELLAN HIGHWAY,42.3916275,-71.0131507
"400 BLOCK  WILLIAM F MCCLELLAN HWY, 02128",40,17.739771965124074,2128,400,WILLIAM F MCCLELLAN HWY,42.3916275,-71.0131507
"400 BLOCK  WILLIAM F MCCLELLAN HWY, 02151",2,100.0,2151,400,WILLIAM F MCCLELLAN HWY,42.3916275,-71.0131507
"400 BLOCK  WILLIAM T MORRISSEY BLVD, 02125",2,100.0,2125,400,WILLIAM T MORRISSEY BLVD,42.3092987,-71.0443396
"4000 BLOCK  CENTRE ST, 02130",5,70.03688799463448,2130,4000,CENTRE ST,30.6471725,76.814135
"4000 BLOCK  GEORGETOWNE DR, 02136",2,100.0,2136,4000,GEORGETOWNE DR,42.2575712,-71.1450196
"4000 BLOCK  WASHINGTON ST, 02131",75,7.629107981220661,2131,4000,WASHINGTON ST,42.2923355,-71.121556
"401A-400 BLOCK  CENTRE ST, 02130",2,100.0,2130,400,CENTRE ST,42.32128220000001,-71.1100276
"4100 BLOCK  WASHINGTON ST, 02131",213,1.2575452716297786,2131,4100,WASHINGTON ST,42.2896933,-71.1243576
"4200 BLOCK  WASHINGTON ST, 02131",51,13.363514419852452,2131,4200,WASHINGTON ST,42.28681530000001,-71.1272096
"4300 BLOCK  WASHINGTON ST, 02131",66,9.020791415157614,2131,4300,WASHINGTON ST,42.2844084,-71.1300878
"4300 BLOCK  WASHINGTON, 02131",2,100.0,2131,4300,WASHINGTON,47.7510741,-120.7401386
"440-400 BLOCK  BLUE HILL AVE, 02121",2,100.0,2121,400,BLUE HILL AVE,42.3097279,-71.08221569999999
"4400 BLOCK  WASHINGTON ST, 02131",50,13.69885982562039,2131,4400,WASHINGTON ST,42.28144,-71.1332259
"4400 BLOCK  WESTERN AVE, 02135",3,84.40643863179075,2135,4400,WESTERN AVE,42.3463503,-71.1626756
"45-00 BLOCK  GORDON ST, 02134",2,100.0,2134,0,GORDON ST,42.3517761,-71.1402346
"45-00 BLOCK  UNION ST, 02108",7,60.39570757880617,2108,0,UNION ST,42.3616473,-71.0571193
"4500 BLOCK  WASHINGTON ST, 02131",121,3.521126760563376,2131,4500,WASHINGTON ST,42.2790202,-71.1361628
"4500 BLOCK  WASHINGTON, 02131",2,100.0,2131,4500,WASHINGTON,47.7510741,-120.7401386
"4600 BLOCK  WASHINGTON ST, 02131",142,2.5653923541247514,2131,4600,WASHINGTON ST,42.2754591,-71.1389306
"466-400 BLOCK  RIVER ST, 02126",2,100.0,2126,500,RIVER ST,42.2682986,-71.09229049999999
"47-00 BLOCK  EDGEWATER DR, 02126",2,100.0,2126,0,EDGEWATER DR,42.2658312,-71.09635589999999
"4700 BLOCK  WASHINGTON ST, 02132",10,50.93896713615024,2132,4700,WASHINGTON ST,42.2751673,-71.1406694
"480-500 BLOCK  ATLANTIC AVE, 02210",2,100.0,2210,500,ATLANTIC AVE,42.354098,-71.05201799999999
"4800 BLOCK  WASHINGTON ST, 02132",27,25.93896713615024,2132,4800,WASHINGTON ST,42.2720063,-71.1447419
"49-00 BLOCK  PARKER HILL AVE, 02120",2,100.0,2120,0,PARKER HILL AVE,42.3309478,-71.109909
"4900 BLOCK  WASHINGTON ST, 02132",73,7.947686116700203,2132,4900,WASHINGTON ST,42.270008,-71.1472687
"50-00 BLOCK  BROADLAWN PARK, 02467",5,70.03688799463448,2467,0,BROADLAWN PARK,42.3027873,-71.16388909999999
"500 BLOCK  ADAMS ST, 02122",14,42.25352112676056,2122,500,ADAMS ST,42.2921159,-71.05709039999999
"500 BLOCK  ADAMS ST, 02124",21,32.14285714285714,2124,500,ADAMS ST,42.2921159,-71.05709039999999
"500 BLOCK  ALBANY ST, 02118",21,32.14285714285714,2118,500,ALBANY ST,42.3380966,-71.0663548
"500 BLOCK  AMERICAN LEGION HIGHWAY, 02131",2,100.0,2131,500,AMERICAN LEGION HIGHWAY,42.2891938,-71.10263929999999
"500 BLOCK  AMERICAN LEGION HWY, 02131",77,7.344064386317905,2131,500,AMERICAN LEGION HWY,42.2891938,-71.10263929999999
"500 BLOCK  AMES ST, 02124",2,100.0,2124,500,AMES ST,42.2898678,-71.0837849
"500 BLOCK  AMORY ST, 02130",8,56.87458081824279,2130,500,AMORY ST,42.3095222,-71.1074406
"500 BLOCK  ANNUNCIATION RD, 02120",5,70.03688799463448,2120,500,ANNUNCIATION RD,42.3360327,-71.0932975
"500 BLOCK  ARBORWAY, 02130",4,75.85513078470825,2130,500,ARBORWAY,42.3018709,-71.1085236
"500 BLOCK  ARSENAL ST, 02472",2,100.0,2472,500,ARSENAL ST,42.36391260000001,-71.160262
"500 BLOCK  ASHMONT ST, 02122",20,33.433936955063714,2122,500,ASHMONT ST,42.2892282,-71.05253929999999
"500 BLOCK  ATLANTIC AVE, 02210",62,10.060362173038229,2210,500,ATLANTIC AVE,42.3540415,-71.0521779
"500 BLOCK  BAKER ST, 02132",2,100.0,2132,500,BAKER ST,42.2863094,-71.17118789999999
"500 BLOCK  BEACON ST, 02215",44,15.912139503688804,2215,500,BEACON ST,42.3508486,-71.08947289999999
"500 BLOCK  BEECH ST, 02131",9,53.923541247484906,2131,500,BEECH ST,42.27546290000001,-71.1321655
"500 BLOCK  BENNINGTON ST, 02128",42,16.834339369550634,2128,500,BENNINGTON ST,42.3818311,-71.021104
"500 BLOCK  BLUE HILL AVE, 02121",147,2.364185110663985,2121,500,BLUE HILL AVE,42.307049,-71.08393989999999
"500 BLOCK  BORDER ST, 02128",32,22.31723675385648,2128,500,BORDER ST,42.381256,-71.04069989999999
"500 BLOCK  BOYLSTON ST, 02116",240,1.0898725687458088,2116,500,BOYLSTON ST,42.3506354,-71.0740118
"500 BLOCK  BROOKLINE AVE, 02215",2,100.0,2215,500,BROOKLINE AVE,42.3363603,-71.1090785
"500 BLOCK  CAMBRIDGE ST, 02134",92,5.533199195171024,2134,500,CAMBRIDGE ST,42.3526941,-71.137519
"500 BLOCK  CANTERBURY ST, 02131",12,46.12676056338029,2131,500,CANTERBURY ST,42.2894836,-71.1046985
"500 BLOCK  CENTRE ST, 02130",111,4.091213950368877,2130,500,CENTRE ST,42.3179174,-71.11253839999999
"500 BLOCK  CHELSEA ST, 02128",19,34.607645875251514,2128,500,CHELSEA ST,42.3827587,-71.0250755
"500 BLOCK  COLUMBIA RD, 02125",190,1.609657947686116,2125,500,COLUMBIA RD,42.3147533,-71.06765140000002
"500 BLOCK  COLUMBIA ROAD, 02125",6,64.738430583501,2125,500,COLUMBIA ROAD,42.3147533,-71.06765140000002
"500 BLOCK  COLUMBUS AVE, 02118",97,5.063715627095911,2118,500,COLUMBUS AVE,42.3423833,-71.0791821
"500 BLOCK  COMMERCIAL ST, 02109",47,14.604292421193833,2109,500,COMMERCIAL ST,42.36773729999999,-71.05483749999999
"500 BLOCK  COMMERCIAL ST, 02113",14,42.25352112676056,2113,500,COMMERCIAL ST,42.36773729999999,-71.05483749999999
"500 BLOCK  COMMONWEALTH AVE, 02215",146,2.448021462105965,2215,500,COMMONWEALTH AVE,42.3485086,-71.0958106
"500 BLOCK  CONGRESS ST, 02210",5,70.03688799463448,2210,500,CONGRESS ST,42.3592745,-71.0570966
"500 BLOCK  COPELAND ST, 02301",2,100.0,2301,500,COPELAND ST,42.0446624,-71.01725019999999
"500 BLOCK  COREY ST, 02467",2,100.0,2467,500,COREY ST,42.2974583,-71.1684187
"500 BLOCK  CUMMINS HWY, 02126",29,24.463447350771293,2126,500,CUMMINS HWY,42.2747432,-71.1097506
"500 BLOCK  CUMMINS HWY, 02131",9,53.923541247484906,2131,500,CUMMINS HWY,42.2747432,-71.1097506
"500 BLOCK  DORCHESTER AVE, 02127",123,3.386988598256202,2127,500,DORCHESTER AVE,42.3318379,-71.0567877
"500 BLOCK  DUDLEY ST, 02119",43,16.297786720321927,2119,500,DUDLEY ST,42.3227586,-71.07273049999999
"500 BLOCK  DUDLEY ST, 02125",58,10.982562038900069,2125,500,DUDLEY ST,42.3227586,-71.07273049999999
"500 BLOCK  E BROADWAY, 02127",57,11.200536552649233,2127,500,E BROADWAY,42.3356742,-71.0445562
"500 BLOCK  E EIGHTH ST, 02127",28,25.16767270288397,2127,500,E EIGHTH ST,42.331482,-71.04154199999999
"500 BLOCK  E FIFTH ST, 02127",21,32.14285714285714,2127,500,E FIFTH ST,42.3339858,-71.040724
"500 BLOCK  E FIRST ST, 02127",20,33.433936955063714,2127,500,E FIRST ST,42.339673,-71.038541
"500 BLOCK  E FOURTH ST, 02127",26,26.86116700201208,2127,500,E FOURTH ST,42.3347053,-71.0452091
"500 BLOCK  E SECOND ST, 02127",25,27.90073775989269,2127,500,E SECOND ST,42.33750939999999,-71.041885
"500 BLOCK  E SEVENTH ST, 02127",25,27.90073775989269,2127,500,E SEVENTH ST,42.3324293,-71.0405373
"500 BLOCK  E SIXTH ST, 02127",29,24.463447350771293,2127,500,E SIXTH ST,42.3331907,-71.0405753
"500 BLOCK  E ST, 02210",4,75.85513078470825,2210,500,E ST,42.3437817,-71.0429515
"500 BLOCK  E THIRD ST, 02127",37,19.19852448021462,2127,500,E THIRD ST,42.3364269,-71.0399418
"500 BLOCK  EAST EIGHTH ST, 02127",3,84.40643863179075,2127,500,EAST EIGHTH ST,42.331482,-71.04154199999999
"500 BLOCK  EDGEWOOD ST, 02119",2,100.0,2119,500,EDGEWOOD ST,42.3181787,-71.0797892
"500 BLOCK  FREEPORT ST, 02122",65,9.289067739771962,2122,500,FREEPORT ST,42.292593,-71.04798559999999
"500 BLOCK  GALLIVAN BLVD, 02122",3,84.40643863179075,2122,500,GALLIVAN BLVD,42.2830289,-71.0562772
"500 BLOCK  GALLIVAN BLVD, 02124",32,22.31723675385648,2124,500,GALLIVAN BLVD,42.2830289,-71.0562772
"500 BLOCK  GALLIVAN BOULEVARD, 02124",2,100.0,2124,500,GALLIVAN BOULEVARD,42.2830289,-71.0562772
"500 BLOCK  GENEVA AVE, 02122",527,0.1844399731723678,2122,500,GENEVA AVE,42.2990717,-71.06272969999999
"500 BLOCK  GENEVA AVE, 02124",35,20.35546613011402,2124,500,GENEVA AVE,42.2990717,-71.06272969999999
"500 BLOCK  GENEVA, 02122",2,100.0,2122,500,GENEVA,46.2043907,6.1431577
"500 BLOCK  GEORGETOWNE DR, 02136",31,22.98792756539235,2136,500,GEORGETOWNE DR,42.2576293,-71.14424129999999
"500 BLOCK  GORDON AVE, 02136",2,100.0,2136,500,GORDON AVE,42.2583134,-71.1287078
"500 BLOCK  HARRISON AVE, 02118",52,12.826961770623749,2118,500,HARRISON AVE,42.3419909,-71.0658746
"500 BLOCK  HARVARD ST, 02111",2,100.0,2111,500,HARVARD ST,42.343377,-71.1232661
"500 BLOCK  HARVARD ST, 02126",71,8.266264252179745,2126,500,HARVARD ST,42.2875954,-71.093684
"500 BLOCK  HARVARD ST, 02446",4,75.85513078470825,2446,500,HARVARD ST,42.3480295,-71.1295434
"500 BLOCK  HUNTINGTON AVE, 02115",25,27.90073775989269,2115,500,HUNTINGTON AVE,42.3376378,-71.0951333
"500 BLOCK  HYDE PARK AVE, 02131",80,6.924882629107976,2131,500,HYDE PARK AVE,42.2833488,-71.1184608
"500 BLOCK  IRVING ST, 02114",2,100.0,2114,500,IRVING ST,42.3602321,-71.066373
"500 BLOCK  JAMAICAWAY, 02130",7,60.39570757880617,2130,500,JAMAICAWAY,42.3161276,-71.1164708
"500 BLOCK  LAGRANGE ST, 02132",18,35.798122065727696,2132,500,LAGRANGE ST,42.2830088,-71.161355
"500 BLOCK  LINCOLN ST, 02134",13,44.26559356136821,2134,500,LINCOLN ST,42.3574648,-71.1295766
"500 BLOCK  MAIN ST, 02129",47,14.604292421193833,2129,500,MAIN ST,42.3829505,-71.07220989999999
"500 BLOCK  MASSACHUSETTS AVE, 02118",166,2.062374245472842,2118,500,MASSACHUSETTS AVE,42.3393585,-71.08035389999999
"500 BLOCK  MEDFORD ST, 02129",3,84.40643863179075,2129,500,MEDFORD ST,42.3836732,-71.0689518
"500 BLOCK  METROPOLITAN AVE, 02136",24,29.10798122065728,2136,500,METROPOLITAN AVE,42.26917359999999,-71.1195326
